title,description,repo_url,github_url,github_stars,language,published_date,source_url,source_name,owner
SiamTrackers,"(2020-2022)The PyTorch version  of SiamFC，SiamRPN，DaSiamRPN, UpdateNet , SiamDW, SiamRPN++, SiamMask, SiamFC++,  SiamCAR,  SiamBAN, Ocean, LightTrack , TrTr, NanoTrack;  Visual object tracking based on deep learning",https://github.com/HonglinChu/SiamTrackers,https://github.com/HonglinChu/SiamTrackers,1639,Python,2020-04-07T07:24:00+00:00Z,https://github.com/HonglinChu/SiamTrackers,GitHub,HonglinChu
PyHealth,A Deep Learning Python Toolkit for Healthcare Applications.,https://github.com/sunlabuiuc/PyHealth,https://github.com/sunlabuiuc/PyHealth,1628,Python,2020-08-03T18:43:25+00:00Z,https://github.com/sunlabuiuc/PyHealth,GitHub,sunlabuiuc
torchdistill,"A coding-free framework built on PyTorch for reproducible deep learning studies. PyTorch Ecosystem. 🏆26 knowledge distillation methods presented at TPAMI, CVPR, ICLR, ECCV, NeurIPS, ICCV, AAAI, etc are implemented so far. 🎁 Trained models, training logs and configurations are available for ensuring the reproducibiliy and benchmark.",https://github.com/yoshitomo-matsubara/torchdistill,https://github.com/yoshitomo-matsubara/torchdistill,1623,Python,2019-12-18T17:40:32+00:00Z,https://github.com/yoshitomo-matsubara/torchdistill,GitHub,yoshitomo-matsubara
BerryNet,Deep learning gateway on Raspberry Pi and other edge devices,https://github.com/DT42/BerryNet,https://github.com/DT42/BerryNet,1612,Python,2017-04-27T16:49:40+00:00Z,https://github.com/DT42/BerryNet,GitHub,DT42
delta,DELTA is a deep learning based natural language and speech processing platform. LF AI & DATA Projects: https://lfaidata.foundation/projects/delta/,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,1606,Python,2019-05-29T08:33:57+00:00Z,https://github.com/Delta-ML/delta,GitHub,Delta-ML
deep-rl-tensorflow,TensorFlow implementation of Deep Reinforcement Learning papers,https://github.com/carpedm20/deep-rl-tensorflow,https://github.com/carpedm20/deep-rl-tensorflow,1580,Python,2016-06-10T15:19:30+00:00Z,https://github.com/carpedm20/deep-rl-tensorflow,GitHub,carpedm20
AutoDL-Projects,Automated deep learning algorithms implemented in PyTorch.,https://github.com/D-X-Y/AutoDL-Projects,https://github.com/D-X-Y/AutoDL-Projects,1580,Python,2019-01-31T14:30:50+00:00Z,https://github.com/D-X-Y/AutoDL-Projects,GitHub,D-X-Y
elephas,Distributed Deep learning with Keras & Spark,https://github.com/maxpumperla/elephas,https://github.com/maxpumperla/elephas,1579,Python,2015-08-13T12:09:19+00:00Z,https://github.com/maxpumperla/elephas,GitHub,maxpumperla
wifi-3d-fusion,"WiFi-3D-Fusion is an open-source research project that leverages WiFi CSI signals and deep learning to estimate 3D human pose, fusing wireless sensing with computer vision techniques for next-generation spatial awareness.",https://github.com/MaliosDark/wifi-3d-fusion,https://github.com/MaliosDark/wifi-3d-fusion,1578,Python,2025-08-19T22:22:13+00:00Z,https://github.com/MaliosDark/wifi-3d-fusion,GitHub,MaliosDark
DeepAA,make ASCII Art by Deep Learning,https://github.com/OsciiArt/DeepAA,https://github.com/OsciiArt/DeepAA,1572,Python,2017-03-05T11:18:43+00:00Z,https://github.com/OsciiArt/DeepAA,GitHub,OsciiArt
DeepSDF,Learning Continuous Signed Distance Functions for Shape Representation,https://github.com/facebookresearch/DeepSDF,https://github.com/facebookresearch/DeepSDF,1563,Python,2019-03-05T02:38:21+00:00Z,https://github.com/facebookresearch/DeepSDF,GitHub,facebookresearch
DeepMoji,"State-of-the-art deep learning model for analyzing sentiment, emotion, sarcasm etc.",https://github.com/bfelbo/DeepMoji,https://github.com/bfelbo/DeepMoji,1553,Python,2017-07-18T11:42:33+00:00Z,https://github.com/bfelbo/DeepMoji,GitHub,bfelbo
deep_trader,This project uses reinforcement learning on stock market and agent tries to learn trading. The goal is to check if the agent can learn to read tape. The project is dedicated to hero in life great Jesse Livermore. ,https://github.com/deependersingla/deep_trader,https://github.com/deependersingla/deep_trader,1499,Python,2016-06-11T07:27:10+00:00Z,https://github.com/deependersingla/deep_trader,GitHub,deependersingla
GDLnotes,Google Deep Learning Notes（TensorFlow教程）,https://github.com/ahangchen/GDLnotes,https://github.com/ahangchen/GDLnotes,1490,Python,2016-05-08T07:45:57+00:00Z,https://github.com/ahangchen/GDLnotes,GitHub,ahangchen
chainercv,ChainerCV: a Library for Deep Learning in Computer Vision,https://github.com/chainer/chainercv,https://github.com/chainer/chainercv,1482,Python,2017-02-13T04:15:10+00:00Z,https://github.com/chainer/chainercv,GitHub,chainer
mmengine,OpenMMLab Foundational Library for Training Deep Learning Models,https://github.com/open-mmlab/mmengine,https://github.com/open-mmlab/mmengine,1481,Python,2022-02-08T09:05:09+00:00Z,https://github.com/open-mmlab/mmengine,GitHub,open-mmlab
noreward-rl,[ICML 2017] TensorFlow code for Curiosity-driven Exploration for Deep Reinforcement Learning,https://github.com/pathak22/noreward-rl,https://github.com/pathak22/noreward-rl,1481,Python,2017-05-15T09:57:27+00:00Z,https://github.com/pathak22/noreward-rl,GitHub,pathak22
text_renderer,Generate text images for training deep learning ocr model,https://github.com/Sanster/text_renderer,https://github.com/Sanster/text_renderer,1465,Python,2018-05-28T06:33:14+00:00Z,https://github.com/Sanster/text_renderer,GitHub,Sanster
DLTK,Deep Learning Toolkit for Medical Image Analysis,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,1459,Python,2017-05-02T15:40:36+00:00Z,https://github.com/DLTK/DLTK,GitHub,DLTK
Comparative-analysis-of-hourly-load-forecasting-using-PatchTST-TFT-NHiTS-and-CatBoost,"A comprehensive time-series benchmark evaluating state-of-the-art deep learning architectures (PatchTST, TFT, N-HiTS) against traditional gradient boosting (CatBoost) for accurate 24-hour load prediction.",https://github.com/KEV0143/Comparative-analysis-of-hourly-load-forecasting-using-PatchTST-TFT-NHiTS-and-CatBoost,https://github.com/KEV0143/Comparative-analysis-of-hourly-load-forecasting-using-PatchTST-TFT-NHiTS-and-CatBoost,1446,Python,2025-09-15T20:48:57+00:00Z,https://github.com/KEV0143/Comparative-analysis-of-hourly-load-forecasting-using-PatchTST-TFT-NHiTS-and-CatBoost,GitHub,KEV0143
Deep-learning-with-cats,Deep learning with cats (^._.^),https://github.com/AlexiaJM/Deep-learning-with-cats,https://github.com/AlexiaJM/Deep-learning-with-cats,1441,Python,2017-06-09T18:43:22+00:00Z,https://github.com/AlexiaJM/Deep-learning-with-cats,GitHub,AlexiaJM
yousan.ai,Awesome resources of yousan.ai(closely related to deep learning).,https://github.com/longpeng2008/yousan.ai,https://github.com/longpeng2008/yousan.ai,1440,Python,2019-03-24T02:35:00+00:00Z,https://github.com/longpeng2008/yousan.ai,GitHub,longpeng2008
